"Zipcode","DayofWeek","Hour","Temp","Rain","RFR_pred","XGB_pred","Ensemble_pred","Neighborhood"
"10016",1,23,22,0,991,776,1045,"Gramercy Park and Murray Hill"
"10016",3,1,19,0,399,265,431,"Gramercy Park and Murray Hill"
"10016",6,17,27,0,995,1012,1000,"Gramercy Park and Murray Hill"
"10016",1,1,21,0,330,162,369,"Gramercy Park and Murray Hill"
"10016",3,7,18,0,1200,1164,1218,"Gramercy Park and Murray Hill"
"10016",6,19,26,0,1060,1102,1060,"Gramercy Park and Murray Hill"
"10016",6,16,27,0,975,928,993,"Gramercy Park and Murray Hill"
"10016",2,9,21,0,1298,1408,1285,"Gramercy Park and Murray Hill"
"10016",1,10,21,0,1065,1047,1078,"Gramercy Park and Murray Hill"
"10016",5,21,27,0,1340,1471,1323,"Gramercy Park and Murray Hill"
"10016",1,11,22,0,999,1022,1003,"Gramercy Park and Murray Hill"
"10016",3,23,22,0,1293,1393,1282,"Gramercy Park and Murray Hill"
"10016",2,4,18,0,295,96,340,"Gramercy Park and Murray Hill"
"10016",3,8,18,0,1363,1501,1344,"Gramercy Park and Murray Hill"
"10016",2,22,26,0,1188,1258,1183,"Gramercy Park and Murray Hill"
"10016",2,19,29,0,1289,1442,1267,"Gramercy Park and Murray Hill"
"10016",5,13,27,0,1025,1081,1022,"Gramercy Park and Murray Hill"
"10016",4,10,22,0,1109,1102,1119,"Gramercy Park and Murray Hill"
"10016",4,9,21,0,1203,1305,1191,"Gramercy Park and Murray Hill"
"10016",5,3,20,0,498,468,509,"Gramercy Park and Murray Hill"
"10016",4,12,24,0,1062,1087,1065,"Gramercy Park and Murray Hill"
"10016",0,14,21,0,1058,1000,1079,"Gramercy Park and Murray Hill"
"10016",0,6,18,0,655,578,676,"Gramercy Park and Murray Hill"
"10016",6,15,26,0,1001,977,1014,"Gramercy Park and Murray Hill"
"10016",2,2,20,0,310,123,352,"Gramercy Park and Murray Hill"
"10016",2,3,19,0,293,68,344,"Gramercy Park and Murray Hill"
"10016",4,8,20,0,1265,1306,1267,"Gramercy Park and Murray Hill"
"10016",0,23,20,0,954,703,1016,"Gramercy Park and Murray Hill"
"10016",4,1,21,0,536,487,551,"Gramercy Park and Murray Hill"
"10016",4,18,27,0,1322,1372,1322,"Gramercy Park and Murray Hill"
"10016",5,4,19,0,359,255,384,"Gramercy Park and Murray Hill"
"10016",0,22,21,0,1103,1045,1124,"Gramercy Park and Murray Hill"
"10016",4,20,26,0,1458,1557,1449,"Gramercy Park and Murray Hill"
"10016",3,14,26,0,1089,1090,1098,"Gramercy Park and Murray Hill"
"10016",0,8,19,0,1320,1309,1334,"Gramercy Park and Murray Hill"
"10016",2,20,28,0,1283,1476,1252,"Gramercy Park and Murray Hill"
"10016",2,5,18,0,342,179,380,"Gramercy Park and Murray Hill"
"10016",4,19,26,0,1446,1539,1439,"Gramercy Park and Murray Hill"
"10016",1,9,21,0,1205,1342,1186,"Gramercy Park and Murray Hill"
"10016",4,21,25,0,1455,1520,1453,"Gramercy Park and Murray Hill"
"10016",0,7,18,0,1181,1074,1214,"Gramercy Park and Murray Hill"
"10016",1,2,20,0,275,84,319,"Gramercy Park and Murray Hill"
"10017",0,2,19,0,151,75,169,"Gramercy Park and Murray Hill"
"10017",3,0,21,0,316,317,318,"Gramercy Park and Murray Hill"
"10017",3,11,22,0,722,677,738,"Gramercy Park and Murray Hill"
"10017",0,12,21,0,699,721,700,"Gramercy Park and Murray Hill"
"10017",5,1,21,0,324,319,328,"Gramercy Park and Murray Hill"
"10017",2,10,22,0,703,651,720,"Gramercy Park and Murray Hill"
"10017",0,10,19,0,698,708,702,"Gramercy Park and Murray Hill"
"10017",1,0,21,0,280,235,292,"Gramercy Park and Murray Hill"
"10017",2,8,20,0,715,679,728,"Gramercy Park and Murray Hill"
"10017",0,17,22,0,664,674,668,"Gramercy Park and Murray Hill"
"10017",3,2,18,0,169,88,188,"Gramercy Park and Murray Hill"
"10017",6,21,25,0,631,699,621,"Gramercy Park and Murray Hill"
"10017",0,19,22,0,808,1050,764,"Gramercy Park and Murray Hill"
"10017",3,1,19,0,226,173,240,"Gramercy Park and Murray Hill"
"10017",3,22,23,0,814,873,808,"Gramercy Park and Murray Hill"
"10017",4,13,25,0,656,608,672,"Gramercy Park and Murray Hill"
"10017",3,12,23,0,714,676,728,"Gramercy Park and Murray Hill"
"10017",0,21,21,0,807,914,791,"Gramercy Park and Murray Hill"
"10017",1,6,19,0,318,248,336,"Gramercy Park and Murray Hill"
"10017",0,9,19,0,712,733,714,"Gramercy Park and Murray Hill"
"10017",2,17,30,0,637,538,664,"Gramercy Park and Murray Hill"
"10017",1,5,19,0,181,73,206,"Gramercy Park and Murray Hill"
"10017",0,20,21,0,806,996,772,"Gramercy Park and Murray Hill"
"10017",2,16,30,0,617,489,650,"Gramercy Park and Murray Hill"
"10017",2,13,27,0,667,605,686,"Gramercy Park and Murray Hill"
"10017",0,4,18,0,153,63,174,"Gramercy Park and Murray Hill"
"10017",6,23,23,0,460,359,485,"Gramercy Park and Murray Hill"
"10017",0,18,22,0,776,998,736,"Gramercy Park and Murray Hill"
"10017",1,1,21,0,203,120,223,"Gramercy Park and Murray Hill"
"10017",1,13,24,0,549,567,550,"Gramercy Park and Murray Hill"
"10017",3,15,26,0,680,576,708,"Gramercy Park and Murray Hill"
"10017",1,3,19,0,156,15,187,"Gramercy Park and Murray Hill"
"10017",3,6,17,0,301,237,318,"Gramercy Park and Murray Hill"
"10017",6,13,25,0,616,573,630,"Gramercy Park and Murray Hill"
"10017",2,14,28,0,670,607,689,"Gramercy Park and Murray Hill"
"10017",2,11,24,0,711,657,728,"Gramercy Park and Murray Hill"
"10017",0,8,19,0,711,756,707,"Gramercy Park and Murray Hill"
"10017",1,8,20,0,634,672,631,"Gramercy Park and Murray Hill"
"10017",6,3,20,0,157,126,165,"Gramercy Park and Murray Hill"
"10017",4,14,26,0,664,623,678,"Gramercy Park and Murray Hill"
"10017",2,19,29,0,775,816,772,"Gramercy Park and Murray Hill"
"10017",1,7,19,0,546,459,569,"Gramercy Park and Murray Hill"
"10017",3,3,18,0,150,35,176,"Gramercy Park and Murray Hill"
"10017",6,22,24,0,530,467,547,"Gramercy Park and Murray Hill"
"10017",2,3,19,0,161,16,194,"Gramercy Park and Murray Hill"
"10017",5,0,23,0,415,440,413,"Gramercy Park and Murray Hill"
"10017",3,9,20,0,719,669,736,"Gramercy Park and Murray Hill"
"10017",6,4,19,0,138,93,149,"Gramercy Park and Murray Hill"
"10017",5,9,22,0,444,372,463,"Gramercy Park and Murray Hill"
"10017",6,12,24,0,624,605,634,"Gramercy Park and Murray Hill"
"10017",4,6,19,0,270,223,282,"Gramercy Park and Murray Hill"
"10017",3,17,27,0,651,535,681,"Gramercy Park and Murray Hill"
"10017",4,11,23,0,684,630,701,"Gramercy Park and Murray Hill"
"10017",1,4,19,0,154,19,185,"Gramercy Park and Murray Hill"
"10017",4,22,24,0,798,829,797,"Gramercy Park and Murray Hill"
"10017",6,20,26,0,646,714,637,"Gramercy Park and Murray Hill"
"10017",5,17,29,0,641,611,652,"Gramercy Park and Murray Hill"
"10017",0,3,18,0,148,46,171,"Gramercy Park and Murray Hill"
"10017",6,1,21,0,325,352,322,"Gramercy Park and Murray Hill"
"10017",4,0,22,0,358,401,352,"Gramercy Park and Murray Hill"
"10017",3,18,27,0,800,795,807,"Gramercy Park and Murray Hill"
"10017",2,5,18,0,185,70,212,"Gramercy Park and Murray Hill"
"10017",2,2,20,0,173,66,197,"Gramercy Park and Murray Hill"
"10017",1,2,20,0,162,56,186,"Gramercy Park and Murray Hill"
"10017",2,20,28,0,802,862,796,"Gramercy Park and Murray Hill"
"10017",6,15,26,0,609,570,623,"Gramercy Park and Murray Hill"
"10017",5,11,24,0,632,583,648,"Gramercy Park and Murray Hill"
"10017",2,22,26,0,789,866,779,"Gramercy Park and Murray Hill"
"10017",4,1,21,0,260,247,265,"Gramercy Park and Murray Hill"
"10017",6,14,26,0,610,571,623,"Gramercy Park and Murray Hill"
"10017",1,16,25,0,577,484,602,"Gramercy Park and Murray Hill"
"10017",1,10,21,0,614,603,621,"Gramercy Park and Murray Hill"
"10017",2,9,21,0,717,654,737,"Gramercy Park and Murray Hill"
"10017",4,16,27,0,614,511,641,"Gramercy Park and Murray Hill"
"10017",1,15,25,0,578,529,593,"Gramercy Park and Murray Hill"
"10017",5,19,28,0,687,722,685,"Gramercy Park and Murray Hill"
"10017",3,14,26,0,699,632,719,"Gramercy Park and Murray Hill"
"10017",3,21,25,0,825,894,818,"Gramercy Park and Murray Hill"
"10017",4,23,23,0,710,663,726,"Gramercy Park and Murray Hill"
"10017",0,11,20,0,701,704,706,"Gramercy Park and Murray Hill"
"10017",3,13,25,0,696,621,718,"Gramercy Park and Murray Hill"
"10017",0,13,21,0,675,656,685,"Gramercy Park and Murray Hill"
"10017",2,15,29,0,652,562,677,"Gramercy Park and Murray Hill"
"10017",3,10,21,0,714,663,731,"Gramercy Park and Murray Hill"
"10017",2,18,30,0,777,805,778,"Gramercy Park and Murray Hill"
"10017",2,6,18,0,318,238,338,"Gramercy Park and Murray Hill"
"10017",4,4,19,0,147,75,163,"Gramercy Park and Murray Hill"
"10017",5,16,29,0,621,554,640,"Gramercy Park and Murray Hill"
"10017",6,19,26,0,649,677,648,"Gramercy Park and Murray Hill"
"10017",4,15,26,0,663,593,684,"Gramercy Park and Murray Hill"
"10017",4,21,25,0,796,830,796,"Gramercy Park and Murray Hill"
"10017",2,23,24,0,660,629,673,"Gramercy Park and Murray Hill"
"10017",2,4,18,0,159,16,191,"Gramercy Park and Murray Hill"
"10017",5,18,29,0,712,772,705,"Gramercy Park and Murray Hill"
"10017",2,7,19,0,568,448,598,"Gramercy Park and Murray Hill"
"10017",3,16,27,0,636,493,672,"Gramercy Park and Murray Hill"
"10017",3,7,18,0,580,445,614,"Gramercy Park and Murray Hill"
"10017",3,19,26,0,805,795,814,"Gramercy Park and Murray Hill"
"10017",0,6,18,0,320,315,324,"Gramercy Park and Murray Hill"
"10017",2,12,26,0,700,675,711,"Gramercy Park and Murray Hill"
"10017",0,15,22,0,670,609,688,"Gramercy Park and Murray Hill"
"10017",0,5,18,0,188,123,204,"Gramercy Park and Murray Hill"
"10017",1,9,21,0,620,609,628,"Gramercy Park and Murray Hill"
"10017",3,5,17,0,175,86,195,"Gramercy Park and Murray Hill"
"10017",1,18,25,0,779,928,754,"Gramercy Park and Murray Hill"
"10017",5,2,20,0,201,195,204,"Gramercy Park and Murray Hill"
"10017",3,23,22,0,716,688,728,"Gramercy Park and Murray Hill"
"10017",0,7,18,0,593,551,607,"Gramercy Park and Murray Hill"
"10017",6,6,19,0,156,90,171,"Gramercy Park and Murray Hill"
"10017",5,20,28,0,670,731,662,"Gramercy Park and Murray Hill"
"10017",0,22,21,0,727,709,737,"Gramercy Park and Murray Hill"
"10017",0,1,19,0,184,120,199,"Gramercy Park and Murray Hill"
"10017",6,5,19,0,131,61,147,"Gramercy Park and Murray Hill"
"10017",5,10,23,0,591,535,608,"Gramercy Park and Murray Hill"
"10017",2,1,21,0,214,144,230,"Gramercy Park and Murray Hill"
"10017",4,7,20,0,535,395,570,"Gramercy Park and Murray Hill"
"10017",4,12,24,0,687,654,700,"Gramercy Park and Murray Hill"
"10017",2,0,22,0,286,266,293,"Gramercy Park and Murray Hill"
"10017",5,15,28,0,639,594,654,"Gramercy Park and Murray Hill"
"10017",6,18,27,0,657,712,651,"Gramercy Park and Murray Hill"
"10017",3,4,17,0,149,34,175,"Gramercy Park and Murray Hill"
"10017",1,14,24,0,597,586,604,"Gramercy Park and Murray Hill"
"10017",6,2,20,0,209,222,207,"Gramercy Park and Murray Hill"
"10017",5,8,20,0,377,256,406,"Gramercy Park and Murray Hill"
"10017",0,16,22,0,668,573,694,"Gramercy Park and Murray Hill"
"10017",1,23,22,0,616,542,637,"Gramercy Park and Murray Hill"
"10017",6,17,27,0,611,573,624,"Gramercy Park and Murray Hill"
"10017",6,10,22,0,580,538,594,"Gramercy Park and Murray Hill"
"10017",0,0,19,0,224,167,238,"Gramercy Park and Murray Hill"
"10017",5,3,20,0,157,109,169,"Gramercy Park and Murray Hill"
"10017",6,0,22,0,388,450,377,"Gramercy Park and Murray Hill"
"10017",4,9,21,0,691,609,714,"Gramercy Park and Murray Hill"
"10017",6,9,21,0,411,368,424,"Gramercy Park and Murray Hill"
"10017",0,14,21,0,691,670,701,"Gramercy Park and Murray Hill"
"10017",4,20,26,0,783,795,787,"Gramercy Park and Murray Hill"
"10017",1,11,22,0,601,587,609,"Gramercy Park and Murray Hill"
"10017",5,23,24,0,618,628,621,"Gramercy Park and Murray Hill"
"10017",4,8,20,0,645,593,661,"Gramercy Park and Murray Hill"
"10017",5,4,19,0,138,73,153,"Gramercy Park and Murray Hill"
"10017",1,20,24,0,788,899,771,"Gramercy Park and Murray Hill"
"10017",6,7,20,0,237,135,260,"Gramercy Park and Murray Hill"
"10017",2,21,27,0,809,906,795,"Gramercy Park and Murray Hill"
"10017",1,19,25,0,776,945,746,"Gramercy Park and Murray Hill"
"10017",5,12,25,0,637,602,650,"Gramercy Park and Murray Hill"
"10017",6,16,27,0,605,556,620,"Gramercy Park and Murray Hill"
"10017",4,19,26,0,778,795,782,"Gramercy Park and Murray Hill"
"10017",1,12,23,0,587,610,587,"Gramercy Park and Murray Hill"
"10017",0,23,20,0,581,444,615,"Gramercy Park and Murray Hill"
"10017",1,17,25,0,586,539,601,"Gramercy Park and Murray Hill"
"10017",4,5,19,0,164,111,177,"Gramercy Park and Murray Hill"
"10017",3,20,26,0,811,826,815,"Gramercy Park and Murray Hill"
"10017",6,8,20,0,346,255,369,"Gramercy Park and Murray Hill"
"10017",4,3,20,0,156,93,171,"Gramercy Park and Murray Hill"
"10017",5,13,27,0,630,580,646,"Gramercy Park and Murray Hill"
"10017",5,7,20,0,265,151,292,"Gramercy Park and Murray Hill"
"10017",4,10,22,0,694,621,715,"Gramercy Park and Murray Hill"
"10017",3,8,18,0,712,683,724,"Gramercy Park and Murray Hill"
"10017",1,22,23,0,742,815,733,"Gramercy Park and Murray Hill"
"10017",5,14,28,0,631,580,647,"Gramercy Park and Murray Hill"
"10017",5,5,19,0,132,53,149,"Gramercy Park and Murray Hill"
"10017",4,17,27,0,637,554,660,"Gramercy Park and Murray Hill"
"10017",6,11,23,0,617,591,628,"Gramercy Park and Murray Hill"
"10017",1,21,24,0,784,923,761,"Gramercy Park and Murray Hill"
"10017",5,22,25,0,649,708,642,"Gramercy Park and Murray Hill"
"10017",4,2,20,0,183,147,193,"Gramercy Park and Murray Hill"
"10017",5,6,19,0,165,92,182,"Gramercy Park and Murray Hill"
"10017",4,18,27,0,785,838,780,"Gramercy Park and Murray Hill"
"10017",5,21,27,0,664,735,655,"Gramercy Park and Murray Hill"
"10018",6,3,20,0,269,309,262,"Chelsea and Clinton"
"10018",6,1,21,0,420,460,416,"Chelsea and Clinton"
"10018",3,22,23,0,554,520,565,"Chelsea and Clinton"
"10018",5,0,23,0,480,512,477,"Chelsea and Clinton"
"10018",5,19,28,0,517,546,516,"Chelsea and Clinton"
"10018",6,4,19,0,243,255,242,"Chelsea and Clinton"
"10018",4,6,19,0,233,233,236,"Chelsea and Clinton"
"10018",4,14,26,0,549,508,562,"Chelsea and Clinton"
"10018",3,2,18,0,162,141,168,"Chelsea and Clinton"
"10018",0,13,21,0,565,530,577,"Chelsea and Clinton"
"10018",1,4,19,0,129,52,147,"Chelsea and Clinton"
"10018",0,5,18,0,156,118,165,"Chelsea and Clinton"
"10018",1,16,25,0,512,405,539,"Chelsea and Clinton"
"10018",0,22,21,0,495,472,504,"Chelsea and Clinton"
"10018",3,15,26,0,554,502,570,"Chelsea and Clinton"
"10018",2,15,29,0,560,514,575,"Chelsea and Clinton"
"10018",6,13,25,0,450,417,461,"Chelsea and Clinton"
"10018",1,18,25,0,555,541,563,"Chelsea and Clinton"
"10018",6,21,25,0,407,375,417,"Chelsea and Clinton"
"10018",4,15,26,0,524,485,536,"Chelsea and Clinton"
"10018",6,12,24,0,450,440,456,"Chelsea and Clinton"
"10018",6,2,20,0,338,382,331,"Chelsea and Clinton"
"10018",4,13,25,0,561,515,575,"Chelsea and Clinton"
"10018",6,14,26,0,447,419,457,"Chelsea and Clinton"
"10018",5,1,21,0,407,420,408,"Chelsea and Clinton"
"10018",2,19,29,0,593,616,593,"Chelsea and Clinton"
"10018",6,10,22,0,365,322,377,"Chelsea and Clinton"
"10018",3,3,18,0,132,79,145,"Chelsea and Clinton"
"10018",0,23,20,0,439,355,461,"Chelsea and Clinton"
"10018",3,14,26,0,576,542,588,"Chelsea and Clinton"
"10018",5,9,22,0,338,307,348,"Chelsea and Clinton"
"10018",1,0,21,0,246,217,254,"Chelsea and Clinton"
"10018",4,12,24,0,567,536,579,"Chelsea and Clinton"
"10018",4,23,23,0,549,550,554,"Chelsea and Clinton"
"10018",5,14,28,0,452,454,455,"Chelsea and Clinton"
"10018",2,16,30,0,510,435,530,"Chelsea and Clinton"
"10018",6,20,26,0,445,441,449,"Chelsea and Clinton"
"10018",5,17,29,0,438,445,441,"Chelsea and Clinton"
"10018",1,13,24,0,554,538,561,"Chelsea and Clinton"
"10018",6,22,24,0,385,340,398,"Chelsea and Clinton"
"10018",3,10,21,0,571,543,582,"Chelsea and Clinton"
"10018",1,15,25,0,555,498,572,"Chelsea and Clinton"
"10018",3,12,23,0,578,565,586,"Chelsea and Clinton"
"10018",6,0,22,0,464,543,451,"Chelsea and Clinton"
"10018",1,6,19,0,277,248,286,"Chelsea and Clinton"
"10018",3,11,22,0,576,566,583,"Chelsea and Clinton"
"10018",4,11,23,0,565,528,578,"Chelsea and Clinton"
"10018",0,4,18,0,135,80,148,"Chelsea and Clinton"
"10018",2,23,24,0,510,492,518,"Chelsea and Clinton"
"10018",2,13,27,0,576,557,584,"Chelsea and Clinton"
"10018",3,16,27,0,507,411,531,"Chelsea and Clinton"
"10018",2,22,26,0,540,528,547,"Chelsea and Clinton"
"10018",3,19,26,0,618,608,626,"Chelsea and Clinton"
"10018",6,7,20,0,193,139,206,"Chelsea and Clinton"
"10018",1,19,25,0,581,612,579,"Chelsea and Clinton"
"10018",4,3,20,0,171,139,179,"Chelsea and Clinton"
"10018",5,12,25,0,440,460,440,"Chelsea and Clinton"
"10018",4,9,21,0,569,532,581,"Chelsea and Clinton"
"10018",2,21,27,0,564,557,571,"Chelsea and Clinton"
"10018",2,11,24,0,578,575,583,"Chelsea and Clinton"
"10018",3,13,25,0,576,549,587,"Chelsea and Clinton"
"10018",1,17,25,0,507,428,528,"Chelsea and Clinton"
"10018",6,23,23,0,353,243,379,"Chelsea and Clinton"
"10018",5,20,28,0,501,528,499,"Chelsea and Clinton"
"10018",1,8,20,0,590,597,593,"Chelsea and Clinton"
"10018",3,4,17,0,133,79,145,"Chelsea and Clinton"
"10018",2,10,22,0,565,557,572,"Chelsea and Clinton"
"10018",1,7,19,0,436,445,438,"Chelsea and Clinton"
"10018",0,3,18,0,131,73,145,"Chelsea and Clinton"
"10018",2,18,30,0,559,525,571,"Chelsea and Clinton"
"10018",2,9,21,0,606,631,606,"Chelsea and Clinton"
"10018",2,0,22,0,268,281,267,"Chelsea and Clinton"
"10018",3,21,25,0,574,545,585,"Chelsea and Clinton"
"10018",0,21,21,0,543,521,552,"Chelsea and Clinton"
"10018",1,5,19,0,158,97,173,"Chelsea and Clinton"
"10018",1,14,24,0,569,533,582,"Chelsea and Clinton"
"10018",4,5,19,0,160,131,168,"Chelsea and Clinton"
"10018",0,1,19,0,163,119,174,"Chelsea and Clinton"
"10018",2,7,19,0,432,439,435,"Chelsea and Clinton"
"10018",0,10,19,0,562,513,577,"Chelsea and Clinton"
"10018",4,4,19,0,157,109,169,"Chelsea and Clinton"
"10018",5,16,29,0,436,426,442,"Chelsea and Clinton"
"10018",2,6,18,0,269,266,272,"Chelsea and Clinton"
"10018",0,9,19,0,609,605,616,"Chelsea and Clinton"
"10018",6,9,21,0,338,291,351,"Chelsea and Clinton"
"10018",5,15,28,0,450,448,454,"Chelsea and Clinton"
"10018",4,2,20,0,204,180,211,"Chelsea and Clinton"
"10018",3,17,27,0,501,417,524,"Chelsea and Clinton"
"10018",4,20,26,0,591,578,599,"Chelsea and Clinton"
"10018",1,11,22,0,553,548,559,"Chelsea and Clinton"
"10018",6,8,20,0,296,234,312,"Chelsea and Clinton"
"10018",4,1,21,0,269,268,272,"Chelsea and Clinton"
"10018",5,4,19,0,193,189,195,"Chelsea and Clinton"
"10018",0,6,18,0,259,254,263,"Chelsea and Clinton"
"10018",4,10,22,0,558,514,572,"Chelsea and Clinton"
"10018",5,3,20,0,226,240,224,"Chelsea and Clinton"
"10018",2,12,26,0,574,565,581,"Chelsea and Clinton"
"10018",1,10,21,0,547,523,557,"Chelsea and Clinton"
"10018",3,6,17,0,265,262,268,"Chelsea and Clinton"
"10018",5,2,20,0,304,332,300,"Chelsea and Clinton"
"10018",6,15,26,0,444,417,454,"Chelsea and Clinton"
"10018",5,11,24,0,432,449,432,"Chelsea and Clinton"
"10018",6,6,19,0,153,106,164,"Chelsea and Clinton"
"10018",2,20,28,0,597,624,596,"Chelsea and Clinton"
"10018",4,8,20,0,543,485,560,"Chelsea and Clinton"
"10018",1,23,22,0,465,383,487,"Chelsea and Clinton"
"10018",6,5,19,0,162,120,172,"Chelsea and Clinton"
"10018",2,1,21,0,194,168,201,"Chelsea and Clinton"
"10018",5,10,23,0,368,358,373,"Chelsea and Clinton"
"10018",4,7,20,0,360,344,367,"Chelsea and Clinton"
"10018",5,7,20,0,203,129,220,"Chelsea and Clinton"
"10018",1,3,19,0,129,47,147,"Chelsea and Clinton"
"10018",0,2,19,0,136,88,148,"Chelsea and Clinton"
"10018",2,17,30,0,502,437,520,"Chelsea and Clinton"
"10018",5,18,29,0,501,512,503,"Chelsea and Clinton"
"10018",2,8,20,0,573,581,576,"Chelsea and Clinton"
"10018",3,20,26,0,616,606,623,"Chelsea and Clinton"
"10018",4,22,24,0,560,536,569,"Chelsea and Clinton"
"10018",1,20,24,0,584,604,585,"Chelsea and Clinton"
"10018",3,1,19,0,219,214,222,"Chelsea and Clinton"
"10018",6,17,27,0,462,442,470,"Chelsea and Clinton"
"10018",0,0,19,0,223,215,227,"Chelsea and Clinton"
"10018",3,0,21,0,301,319,299,"Chelsea and Clinton"
"10018",0,15,22,0,561,520,575,"Chelsea and Clinton"
"10018",6,16,27,0,441,416,451,"Chelsea and Clinton"
"10018",5,6,19,0,150,100,162,"Chelsea and Clinton"
"10018",2,14,28,0,578,552,588,"Chelsea and Clinton"
"10018",1,21,24,0,548,532,556,"Chelsea and Clinton"
"10018",1,2,20,0,141,73,157,"Chelsea and Clinton"
"10018",5,5,19,0,149,103,160,"Chelsea and Clinton"
"10018",0,7,18,0,388,389,391,"Chelsea and Clinton"
"10018",4,17,27,0,477,413,495,"Chelsea and Clinton"
"10018",5,23,24,0,499,555,492,"Chelsea and Clinton"
"10018",5,8,20,0,280,213,296,"Chelsea and Clinton"
"10018",4,16,27,0,478,397,499,"Chelsea and Clinton"
"10018",1,1,21,0,189,135,202,"Chelsea and Clinton"
"10018",1,22,23,0,524,477,538,"Chelsea and Clinton"
"10018",4,0,22,0,366,395,363,"Chelsea and Clinton"
